id,question,context,reference_answers,generated_answer,accuracy_metric_score,automated_is_correct,is_correct_auto_from_gen,hallucination_type,hallucination_subtype,annotation_rationale,semantic_entropy,normalized_semantic_entropy,naive_entropy,internal_signal_score,hybrid_simple_score,hybrid_meta_score,response_length
533c3af6c45e13371400000d,Which pathological conditions are caused by mutations in the CYLD gene?,,"['Brooke-Spiegler syndrome', 'Cylindromatosis', 'Multiple Familial Trichoepithelioma']","Multiple myeloma, renal cell carcinoma, and prostate cancer",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists cancers (multiple myeloma, renal cell carcinoma, and prostate cancer) as conditions caused by CYLD gene mutations. This is incorrect; the correct conditions are Brooke-Spiegler syndrome, cylindromatosis, and multiple familial trichoepithelioma. This constitutes a misrepresentation of the established medical conditions associated with CYLD gene mutations.",2.2727590747930932,0.6841686544302388,3.529219075667302,0.76,0.8843747483438915,0.9,59
51766e438ed59a060a000031,Name the factors required for selenoprotein synthesis in eukaryotes,,"['eFSec', 'SBP2', 'SECp43', 'PSTK', 'Sec synthase', 'SPS2', 'tRNASec', 'SECIS element', '(L30)', 'SPS1']","ATP, GTP, NADPH, and Se",0.0,False,False,Faithfulness,A1_ContextIgnorant,"The question asks for factors required for selenoprotein synthesis in eukaryotes. The answer lists ATP, GTP, NADPH, and Se, which are involved in the process but are not the specific protein factors requested, thus ignoring the key constraint of the question.",1.729802472133585,0.6161680728512072,3.092063469444543,0.88,0.8364364774633289,0.97,23
58dbbdac8acda3452900001e,Is hydroxyurea usually used to treated infectious disease?,,['no'],yes,0.0,False,False,Factuality,A2_ContraindicationIndication,"The generated answer incorrectly states that hydroxyurea is used to treat infectious diseases, which is a contraindication/wrong indication.",0.22919642224817402,0.14460684220850015,2.113552112748375,0.61,0.35003319054183923,0.82,3
53262cdcd6d3ac6a34000003,What is the definitive treatment for low pressure headache?,,['epidural blood patch'],Acetazolamide,0.0,False,False,Factuality,A2_ContraindicationIndication,"Acetazolamide is used to treat high pressure headaches, not low pressure headaches. Therefore, it is contraindicated for the condition mentioned in the question.",1.8862300338511346,0.5950393252183891,3.1243230920804463,0.72,0.776466702018901,0.61,13
550e866271445a662f000005,Intetumumab has been tested in clinical trials for treatment of which cancers?,,"['prostate cancer', 'melanoma', 'angiosarcoma']",Non-small cell lung cancer,0.0,False,False,Factuality,A2_ContraindicationIndication,"The generated answer states that intetumumab has been tested in clinical trials for non-small cell lung cancer, which is incorrect. The correct answer includes prostate cancer, melanoma, and angiosarcoma. This is a factuality error because it misrepresents the cancers for which intetumumab has been tested, implying it is indicated for a cancer it is not.",1.6128993680331607,0.5745263469753987,2.95380736062634,0.77,0.7462108456089943,0.94,26
5c6aef167c78d69471000023,Which tool has been developed for GPU-accelerated alignment of bisulfite-treated DNA sequences?,,['Arioc'],Bismark,0.0,False,False,Factuality,B2_FabricatedEntityGuideline,"The generated answer ""Bismark"" is incorrect. The correct tool for GPU-accelerated alignment of bisulfite-treated DNA sequences is ""Arioc"". This is a factual error.
Selected Subtype Code: B2_FabricatedEntityGuideline
Rationale: While Bismark is a real tool for bisulfite sequencing analysis, it's not specifically designed for GPU-accelerated alignment. The question explicitly asks for a tool with GPU acceleration. Therefore, stating Bismark is incorrect and implies it has a characteristic (GPU acceleration) that it doesn't, making it a fabricated association.",1.2420717007810687,0.5349311649727561,3.3178984737722566,0.81,0.6887892060797158,0.77,7
587e07023ec846c24f000001,Which software package is available for the analysis of conserved genomic loci?,,['PHYLUCE'],Consed,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer ""Consed"" is a software package used for sequence editing and finishing, not specifically for the analysis of conserved genomic loci. PHYLUCE is designed for this purpose. Therefore, the generated answer misrepresents the established function/purpose of the software package in relation to the question.",1.5894520923660482,0.6148840038966217,2.948932466827714,0.84,0.7822688156568094,0.97,6
5327139ad6d3ac6a3400000d,Is the Prostate- Specific Antigen (PSA) test relevant only for prostate cancer?,,['no'],yes,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer incorrectly states that the PSA test is only relevant for prostate cancer. This contradicts the established medical understanding that PSA levels can be elevated in other conditions like benign prostatic hyperplasia (BPH) or prostatitis, thus misrepresenting the established function/purpose of the PSA test.",0.4734373719505136,0.4734373719505136,2.6774392811060608,0.31,0.2268799876946334,0.79,3
5e360f3d158f994d3a000009,What are 3 symptoms of Waardenburg Syndrome?,,"['hearing loss', 'dystopia canthorum', 'abnormal iris pigmentation']","hearing loss, eye color, and hair color",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""eye color"" and ""hair color"" as symptoms of Waardenburg Syndrome. While changes in eye and hair color *can* be associated with the syndrome, they are not specific or definitive diagnostic criteria in the same way as ""abnormal iris pigmentation"" (mentioned in the correct answer). The generated answer misrepresents the established diagnostic criteria by including overly broad and less specific symptoms.",1.8115398795755782,0.645283524837622,3.5535507763091183,0.84,0.8307502032172052,0.88,39
6206cfd5c9dfcb9c09000040,Which one was the first chromone in clinical use?,,['Khellin'],Norethisterone,0.0,False,False,Unknown,A2_FabricatedEntityGuideline,"Norethisterone is a synthetic progestin, not a chromone. The answer fabricates an association between Norethisterone and the chromone class of drugs, which is a factuality error.",1.8322725084521276,0.6526686362510922,3.5860925109414534,0.84,0.8352761009639441,0.9,14
