id,question,context,reference_answers,generated_answer,accuracy_metric_score,automated_is_correct,is_correct_auto_from_gen,hallucination_type,hallucination_subtype,annotation_rationale,semantic_entropy,normalized_semantic_entropy,naive_entropy,internal_signal_score,hybrid_simple_score,hybrid_meta_score,response_length
533c3af6c45e13371400000d,Which pathological conditions are caused by mutations in the CYLD gene?,,"['Brooke-Spiegler syndrome', 'Cylindromatosis', 'Multiple Familial Trichoepithelioma']","cystic fibrosis, cystic fibrosis-related diabetes, and cystic fibrosis-related pancreatic cancer",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists cystic fibrosis, cystic fibrosis-related diabetes, and cystic fibrosis-related pancreatic cancer as conditions caused by mutations in the CYLD gene. This is factually incorrect; these conditions are associated with mutations in the CFTR gene, not CYLD. This constitutes a misrepresentation of the established genetic basis for these diseases.",2.2829720830473526,0.6872430762607347,3.1786522135051514,0.87,0.9358573149125441,0.915916213609191,96
51766e438ed59a060a000031,Name the factors required for selenoprotein synthesis in eukaryotes,,"['eFSec', 'SBP2', 'SECp43', 'PSTK', 'Sec synthase', 'SPS2', 'tRNASec', 'SECIS element', '(L30)', 'SPS1']",selenocysteine,0.0,False,False,Faithfulness,A2_InstructionMisinterpretation,"The question asks for the factors required for selenoprotein synthesis, implying a list of multiple factors. The answer provides only one factor (""selenocysteine""), failing to fulfill the instruction to name multiple factors.",1.9598182418259398,0.6182538201800436,2.9679770096332843,0.91,0.8864033889541627,0.8457136852306901,14
58dbbdac8acda3452900001e,Is hydroxyurea usually used to treated infectious disease?,,['no'],yes,0.0,False,False,Factuality,A2_ContraindicationIndication,"The generated answer incorrectly states that hydroxyurea is used to treat infectious diseases, which is not an indication for the drug. This is a factuality error related to contraindications and indications.",2.220446049250313e-16,0.0,-0.0,0.41,0.19148936170212774,0.1820359808811646,3
52c7311903868f1b0600001d,How many different mutations have been associated with Muenke syndrome?,,['One'],11,0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides an incorrect number of mutations associated with Muenke syndrome, which is a statistical/epidemiological fact.",2.1734518896923674,0.685647732581512,3.2776386191125173,0.93,0.9438009000538886,0.8776789313731901,2
53262cdcd6d3ac6a34000003,What is the definitive treatment for low pressure headache?,,['epidural blood patch'],epidural steroid injection,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer suggests epidural steroid injection as the definitive treatment for low pressure headache, which is incorrect. The definitive treatment is an epidural blood patch. This is a misrepresentation of the established treatment for the condition.",2.1096983520868005,0.6655357306961175,3.5404178726690683,0.77,0.8447404172005859,0.86041948199497,26
587f7a69d8d850a152000001,Which library is used for fixed-length approximate string matching?,,['libFLASM'],BLAST,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"BLAST (Basic Local Alignment Search Tool) is a sequence alignment algorithm used for comparing biological sequences, such as DNA or protein sequences, to identify regions of similarity. It is not specifically designed or primarily used for fixed-length approximate string matching. libFLASM is designed for fixed-length approximate string matching. Therefore, the answer misrepresents the function/purpose of BLAST.",1.7378182014599592,0.5792727338199865,2.839537877284732,0.89,0.827174677878508,0.7837958444625145,5
5c6aef167c78d69471000023,Which tool has been developed for GPU-accelerated alignment of bisulfite-treated DNA sequences?,,['Arioc'],GATK,0.0,False,False,Factuality,B2_FabricatedEntityGuideline,"GATK (Genome Analysis Toolkit) is a real tool for genomic analysis, but it's not specifically designed or known for GPU-accelerated alignment of bisulfite-treated DNA sequences. The correct answer is Arioc. The model is misattributing a function to an existing tool, which is akin to inventing a guideline or specific purpose for an existing entity.",1.8779635440662863,0.668944111523264,2.5977561239597424,0.89,0.8578490871918363,0.8077183595454046,4
587e07023ec846c24f000001,Which software package is available for the analysis of conserved genomic loci?,,['PHYLUCE'],GENCODE,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer ""GENCODE"" is incorrect. GENCODE is a project that provides a reference gene annotation for the human genome, not a software package for the analysis of conserved genomic loci. PHYLUCE is the correct software package. This is a misrepresentation of the established function/purpose of a medical concept/method.",1.5336909432369659,0.5933126468214123,2.865218884082382,0.9,0.7878153312307881,0.7684715946368303,7
5327139ad6d3ac6a3400000d,Is the Prostate- Specific Antigen (PSA) test relevant only for prostate cancer?,,['no'],yes,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer incorrectly states that the PSA test is only relevant for prostate cancer. This contradicts the established medical understanding that PSA levels can be elevated in other conditions like benign prostatic hyperplasia (BPH) or prostatitis, thus misrepresenting the established function/purpose of the PSA test.",0.6606446256983951,0.6606446256983951,3.4404840484286447,0.4,0.33076926459636935,0.3144870549511796,3
623e02e0f0baec9a1b000005,What is the KDEL retention signal?,,['ER retention sequence (KDEL)'],5'-adenosyl-2'-deoxycytidine,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides an incorrect definition of the KDEL retention signal. The correct answer is ""ER retention sequence (KDEL)"", but the generated answer provides a completely unrelated term, ""5'-adenosyl-2'-deoxycytidine"". This constitutes a misrepresentation of the established definition of a medical/biological concept.",2.1419449919275095,0.6447896916324245,3.131638446774819,0.88,0.9103090612163645,0.880164501314703,28
6206cfd5c9dfcb9c09000040,Which one was the first chromone in clinical use?,,['Khellin'],"1,8-cineole",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"1,8-cineole is a monoterpenoid found in plants, not a chromone. The question asks for the first chromone in clinical use, implying knowledge of what a chromone is. The answer misrepresents the definition/classification of a chromone.",2.225280576499649,0.6698762022948309,3.376610870167483,0.8,0.8859960037478096,0.8577939845619674,11
5a882b5761bb38fb24000013,List the four most important interferonopathies,,"['Aicardi-Goutières syndrome', 'chilblain lupus', 'ubiquitin specific peptidase 18 (USP18)-deficiency', 'Singleton-Merten syndrome']","multiple sclerosis, myasthenia gravis, Guillain-Barre syndrome, and transverse myelitis",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists autoimmune neurological disorders (multiple sclerosis, myasthenia gravis, Guillain-Barre syndrome, and transverse myelitis) which are not considered interferonopathies. This is a misrepresentation of the established definition/classification of interferonopathies.",2.022419765513984,0.6380024021368913,3.1482889290236,0.88,0.8841478941729782,0.8951742355811784,87
5c7d6b3e45e140a523000001,Is there any approved treatment for NAFLD?,,['no'],yes,0.0,False,False,Factuality,A2_ContraindicationIndication,"The answer incorrectly states that there is an approved treatment for NAFLD, which is a factual error regarding the indication/contraindication of treatments for the disease.",0.5183365696738068,0.5183365696738068,2.890790865265662,0.68,0.44855766009253767,0.3913552365303434,3
5a981bcffcd1d6a10c00002d,List 3 symptoms of Wernicke encephalopathy.,,"['ophthalmoplegia', 'ataxia', 'acute confusion']","confusion, agitation, and seizures",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""agitation and seizures"" as symptoms of Wernicke encephalopathy, which are not among the established diagnostic criteria or typical symptoms of the condition. This misrepresents the established medical definition of the disease.",1.444356264633974,0.6220503846843028,3.5618000373681884,0.93,0.7842195881410061,0.7780767039575993,34
56cf4b623975bb303a00000a,List the neurotransmitters that are metabolized by MAOA.,,"['serotonin', 'norepinephrine', 'dopamine']","serotonin, norepinephrine, dopamine, and acetylcholine",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,Acetylcholine is not metabolized by MAO-A. This is a factual error regarding the established function/purpose of MAO-A and the neurotransmitters it metabolizes.,1.9875453471180398,0.6625151157060133,2.5326524997171678,0.9,0.8871530294689038,0.8717448284851366,54
593ff22b70f9fc6f0f000023,How many Groucho-related genes (GRG) are contained in the mouse genome?,,"['four', '4']",11,0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides an incorrect number of Groucho-related genes in the mouse genome, which is a statistical fact about the mouse genome.",2.1207801851405694,0.6690316597949847,3.530121176532648,0.94,0.9375914930308998,0.852407239998658,2
5a7612b483b0d9ea6600001d,Is enzastaurin effective treatment of glioblastoma?,,['no'],yes,0.0,False,False,Factuality,A2_ContraindicationIndication,"The generated answer incorrectly states that enzastaurin is an effective treatment for glioblastoma, which contradicts established medical knowledge. This is a factuality error related to incorrect indication.",2.220446049250313e-16,0.0,-0.0,0.2,0.07978723404255329,0.1316399649095116,3
5ac725250340b9f058000006,Which miRNA is associated with the circular RNA ciRS-7?,,['miR-7'],let-7a,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer ""let-7a"" misrepresents the established association between the circular RNA ciRS-7 and the miRNA miR-7. This is a factual error regarding the established relationship between these two entities in the medical/biological domain.",1.931777255004715,0.6439257516682383,3.262186612467575,0.95,0.9015424942099868,0.8316206550906758,6
5e7641a0c6a8763d23000011,Which was the first cholera vaccine approved in the US?,,['Vaxchora'],Cholera vaccine,0.0,False,False,Faithfulness,A2_InstructionMisinterpretation,"The question asks for the *name* of the first cholera vaccine approved in the US. The answer ""Cholera vaccine"" is not a specific name, but rather a category of vaccines, thus failing to fulfill the task requested by the question.",1.8416945589736375,0.6138981863245458,3.0909111500331625,0.88,0.844591538923795,0.841092858931013,15
5c72a9147c78d6947100006e,Which drugs are included in the Lonsurf pill?,,"['trifluridine', 'tipiracil']",Lonsurf,0.0,False,False,Faithfulness,A1_ContextIgnorant,"The question asks which drugs are *included* in Lonsurf. The answer ""Lonsurf"" fails to identify the components of the pill, ignoring the core request of the question.",2.166150676894052,0.6520763288729464,3.177030175486273,0.84,0.8943305016002112,0.841212139446552,7
52b2e498f828ad283c000010,Mutation of which gene is associated with Achondroplasia?,,['fibroblast growth factor receptor 3 (FGFR3)'],PAX1,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer, PAX1, is a gene associated with scoliosis, not Achondroplasia. The question asks about the gene associated with Achondroplasia, and the answer provides a gene associated with a different condition, thus misrepresenting the established association between a gene and a specific condition.",1.9295778185483161,0.6431926061827721,3.3017585164327117,0.86,0.8531887506006778,0.8081004995284786,4
58a45d6060087bc10a00001d,Which diseases are involved in the severe cutaneous reactions (SCAR) spectrum?,,"['Stevens-Johnson syndrome', 'Toxic epidermal necrolysis', 'Acute generalized exanthematous pustulosis']","psoriasis, eczema, atopic dermatitis, and contact dermatitis",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists common skin conditions (psoriasis, eczema, etc.) that are distinct from and not included in the SCAR spectrum, which involves severe, often drug-induced reactions like SJS/TEN. This misrepresents the established definition and diagnostic criteria of SCAR.",2.1543982424535186,0.6796369761029898,2.9464339318893984,0.9,0.92367307295698,0.8934573597770573,60
5e361c8792b3349b55000001,What is dystopia canthorum?,,['a prominent broad nasal root with increased intercanthal distance.'],a condition of the eyelids,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides an incorrect definition of dystopia canthorum. The correct answer involves the nasal root and intercanthal distance, not just the eyelids. This is a misrepresentation of the established medical definition.",2.201779579528984,0.6628016972786525,3.3256048626995858,0.87,0.9180862492475774,0.8710861498258182,26
